VERSION;REFERENCE_DATE;STRUCTURE_DATE;MARKET_PARAMETER_SET;TRADING_SYSTEM;SOURCE;ASSET_CLASS;RISK_FACTOR;MARKET_PARAMETER_TYPE;MARKET_PARAMETER_SUBTYPE;MARKET_PARAMETER_CLASSIFICATION;UNDERLYING;UNDERLYING_BREAKDOWN;CURRENCY;CURRENCY_BREAKDOWN;START_DATE;MATURITY_LABEL;MATURITY_DATE;STRIKE;MARKET_PARAMETER_MULT_1;MARKET_PARAMETER_MULT_2;CONVERSION_FACTOR;TIME_FACTOR;MARKET_PARAMETER_VALUE;PARAMSET_NAME1;PARAMSET_VALUE1;PARAMSET_NAME2;PARAMSET_VALUE2;PARAMSET_NAME3;PARAMSET_VALUE3;PARAMSET_NAME4;PARAMSET_VALUE4;PARAMSET_NAME5;PARAMSET_VALUE5;PARAMSET_NAME6;PARAMSET_VALUE6;PARAMSET_NAME7;PARAMSET_VALUE7;PARAMSET_NAME8;PARAMSET_VALUE8;LINEAR_BREAKDOWN_NAME1;LINEAR_BREAKDOWN_VALUE1;LINEAR_BREAKDOWN_NAME2;LINEAR_BREAKDOWN_VALUE2;LINEAR_BREAKDOWN_NAME3;LINEAR_BREAKDOWN_VALUE3;LINEAR_BREAKDOWN_NAME4;LINEAR_BREAKDOWN_VALUE4;LINEAR_BREAKDOWN_NAME5;LINEAR_BREAKDOWN_VALUE5;LINEAR_BREAKDOWN_NAME6;LINEAR_BREAKDOWN_VALUE6;LINEAR_BREAKDOWN_NAME7;LINEAR_BREAKDOWN_VALUE7;LINEAR_BREAKDOWN_NAME8;LINEAR_BREAKDOWN_VALUE8;PORTFOLIO;TRANSACTION_TYPE;TYPOLOGY;INSTRUMENT;TRADE_ID;MODEL;INSTRUMENT_MATURITY_DATE;UNDERLYING_MATURITY_DATE;POSITION_STRIKE
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Currencies-Referential Instruments-Currencies;;EUR/CAD;;CAD;;;n.a.;01/01/1900;;1;1;;;;Mkt;Reuters Elektron;1ryMkt;Reuters Elektron;IsMkt1ry;Y;EvMod;Mark to Market;SecCode;;CFICode;TCXXXX;Ric;EURCAD=;FutUnd;;RefBid;1.55820000;RefAsk;1.55870000;RefMid;1.55845000;ClsBid;1.55130000;ClsAsk;1.55130000;ClsMid;1.55130000;Lsize;;MIC;XXXX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Currencies-Referential Instruments-Currencies;;EUR/CHF;;CHF;;;n.a.;01/01/1900;;1;1;;;;Mkt;Reuters Elektron;1ryMkt;Reuters Elektron;IsMkt1ry;Y;EvMod;Mark to Market;SecCode;;CFICode;TCXXXX;Ric;EURCHF=;FutUnd;;RefBid;1.07540000;RefAsk;1.07570000;RefMid;1.07555000;ClsBid;1.07440000;ClsAsk;1.07440000;ClsMid;1.07440000;Lsize;;MIC;XXXX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Currencies-Referential Instruments-Currencies;;EUR/DKK;;DKK;;;n.a.;01/01/1900;;1;1;;;;Mkt;Reuters Elektron;1ryMkt;Reuters Elektron;IsMkt1ry;Y;EvMod;Mark to Market;SecCode;;CFICode;TCXXXX;Ric;EURDKK=;FutUnd;;RefBid;7.44350000;RefAsk;7.44400000;RefMid;7.44375000;ClsBid;7.44320000;ClsAsk;7.44320000;ClsMid;7.44320000;Lsize;;MIC;XXXX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Currencies-Referential Instruments-Currencies;;EUR/GBP;;GBP;;;n.a.;01/01/1900;;1;1;;;;Mkt;Reuters Elektron;1ryMkt;Reuters Elektron;IsMkt1ry;Y;EvMod;Mark to Market;SecCode;;CFICode;TCXXXX;Ric;EURGBP=;FutUnd;;RefBid;0.89160000;RefAsk;0.89200000;RefMid;0.89180000;ClsBid;0.89540000;ClsAsk;0.89540000;ClsMid;0.89540000;Lsize;;MIC;XXXX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Currencies-Referential Instruments-Currencies;;EUR/HKD;;HKD;;;n.a.;01/01/1900;;1;1;;;;Mkt;Reuters Elektron;1ryMkt;Reuters Elektron;IsMkt1ry;Y;EvMod;Mark to Market;SecCode;;CFICode;TCXXXX;Ric;EURHKD=;FutUnd;;RefBid;9.22190000;RefAsk;9.22570000;RefMid;9.22380000;ClsBid;9.15870000;ClsAsk;9.15870000;ClsMid;9.15870000;Lsize;;MIC;XXXX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Currencies-Referential Instruments-Currencies;;EUR/JPY;;JPY;;;n.a.;01/01/1900;;1;1;;;;Mkt;Reuters Elektron;1ryMkt;Reuters Elektron;IsMkt1ry;Y;EvMod;Mark to Market;SecCode;;CFICode;TCXXXX;Ric;EURJPY=;FutUnd;;RefBid;125.26000000;RefAsk;125.30000000;RefMid;125.28000000;ClsBid;125.96000000;ClsAsk;125.96000000;ClsMid;125.96000000;Lsize;;MIC;XXXX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Currencies-Referential Instruments-Currencies;;EUR/NOK;;NOK;;;n.a.;01/01/1900;;1;1;;;;Mkt;Reuters Elektron;1ryMkt;Reuters Elektron;IsMkt1ry;Y;EvMod;Mark to Market;SecCode;;CFICode;TCXXXX;Ric;EURNOK=;FutUnd;;RefBid;10.46500000;RefAsk;10.46650000;RefMid;10.46575000;ClsBid;10.53700000;ClsAsk;10.53700000;ClsMid;10.53700000;Lsize;;MIC;XXXX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Currencies-Referential Instruments-Currencies;;EUR/SEK;;SEK;;;n.a.;01/01/1900;;1;1;;;;Mkt;Reuters Elektron;1ryMkt;Reuters Elektron;IsMkt1ry;Y;EvMod;Mark to Market;SecCode;;CFICode;TCXXXX;Ric;EURSEK=;FutUnd;;RefBid;10.27600000;RefAsk;10.28050000;RefMid;10.27825000;ClsBid;10.31560000;ClsAsk;10.31560000;ClsMid;10.31560000;Lsize;;MIC;XXXX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Currencies-Referential Instruments-Currencies;;EUR/USD;;USD;;;n.a.;01/01/1900;;1;1;;;1.19005000;Mkt;Reuters Elektron;1ryMkt;Reuters Elektron;IsMkt1ry;Y;EvMod;Mark to Market;SecCode;;CFICode;TCXXXX;Ric;EUR=;FutUnd;;RefBid;1.18990000;RefAsk;1.19020000;RefMid;1.19005000;ClsBid;1.18210000;ClsAsk;1.18210000;ClsMid;1.18210000;Lsize;;MIC;XXXX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Currencies-Referential Instruments-Currencies;;GBP/USD;;USD;;;n.a.;01/01/1900;;1;1;;;;Mkt;Reuters Elektron;1ryMkt;Reuters Elektron;IsMkt1ry;Y;EvMod;Mark to Market;SecCode;;CFICode;TCXXXX;Ric;GBP=;FutUnd;;RefBid;1.33440000;RefAsk;1.33470000;RefMid;1.33455000;ClsBid;1.31980000;ClsAsk;1.31980000;ClsMid;1.31980000;Lsize;;MIC;XXXX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Currencies-Referential Instruments-Currencies;;USD/EUR;;EUR;;;n.a.;01/01/1900;;1;1;;;;Mkt;Reuters Elektron;1ryMkt;Reuters Elektron;IsMkt1ry;Y;EvMod;Mark to Market;SecCode;;CFICode;TCXXXX;Ric;USDEUR=R;FutUnd;;RefBid;0.84020000;RefAsk;0.84040000;RefMid;0.84030000;ClsBid;0.84590000;ClsAsk;0.84590000;ClsMid;0.84590000;Lsize;;MIC;XXXX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Equities-Collective investment vehicles-ETF;;ACAITA;;EUR;;;n.a.;01/01/1900;;1;1;;;20.12500000;Mkt;Reuters Elektron;1ryMkt;Reuters Elektron;IsMkt1ry;Y;EvMod;Mark to Market;SecCode;IT0005091233;CFICode;CEXXXX;Ric;ACAITA.MI;FutUnd;ACAITA;RefBid;;RefAsk;;RefMid;20.12500000;ClsBid;20.12500000;ClsAsk;20.12500000;ClsMid;20.12500000;Lsize;1.00000000;MIC;ETFP;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Equities-Collective investment vehicles-ETF;;INVSC QQQ S1;;USD;;;n.a.;01/01/1900;;1;1;;;292.13500000;Mkt;Virtu;1ryMkt;Reuters Elektron;IsMkt1ry;N;EvMod;Mark to Market;SecCode;US46090E1038;CFICode;CEXXXX;Ric;USD:O:4:US46090E1038;FutUnd;INVSC QQQ S1;RefBid;292.13000000;RefAsk;292.14000000;RefMid;292.13500000;ClsBid;291.05000000;ClsAsk;291.05000000;ClsMid;291.05000000;Lsize;1.00000000;MIC;XNAS;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Equities-Collective investment vehicles-ETF;;INVSC QQQ S1;;USD;;;n.a.;01/01/1900;;1;1;;;292.13500000;Mkt;Reuters Elektron;1ryMkt;Reuters Elektron;IsMkt1ry;Y;EvMod;Mark to Market;SecCode;US46090E1038;CFICode;CEXXXX;Ric;QQQ.O;FutUnd;INVSC QQQ S1;RefBid;292.13000000;RefAsk;292.14000000;RefMid;292.13500000;ClsBid;291.05000000;ClsAsk;291.05000000;ClsMid;291.05000000;Lsize;1.00000000;MIC;XNAS;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Equities-Collective investment vehicles-ETF;;ISH CHINA LG CAP;;USD;;;n.a.;01/01/1900;;1;1;;;44.86500000;Mkt;Virtu;1ryMkt;Reuters Elektron;IsMkt1ry;N;EvMod;Mark to Market;SecCode;US4642871846;CFICode;CEXXXX;Ric;USD:P:4:US4642871846;FutUnd;ISH CHINA LG CAP;RefBid;44.86000000;RefAsk;44.87000000;RefMid;44.86500000;ClsBid;44.63000000;ClsAsk;44.63000000;ClsMid;44.63000000;Lsize;1.00000000;MIC;ARCX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Equities-Collective investment vehicles-ETF;;ISH CHINA LG CAP;;USD;;;n.a.;01/01/1900;;1;1;;;44.86500000;Mkt;Reuters Elektron;1ryMkt;Reuters Elektron;IsMkt1ry;Y;EvMod;Mark to Market;SecCode;US4642871846;CFICode;CEXXXX;Ric;FXI.P;FutUnd;ISH CHINA LG CAP;RefBid;44.86000000;RefAsk;44.87000000;RefMid;44.86500000;ClsBid;44.63000000;ClsAsk;44.63000000;ClsMid;44.63000000;Lsize;1.00000000;MIC;ARCX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Equities-Collective investment vehicles-ETF;;ISH PHLX SCD ETF;;USD;;;n.a.;01/01/1900;;1;1;;;304.56500000;Mkt;Virtu;1ryMkt;Reuters Elektron;IsMkt1ry;N;EvMod;Mark to Market;SecCode;US4642875235;CFICode;CEXXXX;Ric;USD:P:4:US4642875235;FutUnd;ISH PHLX SCD ETF;RefBid;304.51000000;RefAsk;304.62000000;RefMid;304.56500000;ClsBid;302.19000000;ClsAsk;302.19000000;ClsMid;302.19000000;Lsize;1.00000000;MIC;ARCX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Equities-Collective investment vehicles-ETF;;ISH PHLX SCD ETF;;USD;;;n.a.;01/01/1900;;1;1;;;304.56500000;Mkt;Reuters Elektron;1ryMkt;Reuters Elektron;IsMkt1ry;Y;EvMod;Mark to Market;SecCode;US4642875235;CFICode;CEXXXX;Ric;SOXX.P;FutUnd;ISH PHLX SCD ETF;RefBid;304.51000000;RefAsk;304.62000000;RefMid;304.56500000;ClsBid;302.19000000;ClsAsk;302.19000000;ClsMid;302.19000000;Lsize;1.00000000;MIC;ARCX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Equities-Collective investment vehicles-ETF;;ISH RSL 2000;;USD;;;n.a.;01/01/1900;;1;1;;;156.38000000;Mkt;Virtu;1ryMkt;Reuters Elektron;IsMkt1ry;N;EvMod;Mark to Market;SecCode;US4642876555;CFICode;CEXXXX;Ric;USD:P:4:US4642876555;FutUnd;ISH RSL 2000;RefBid;156.37000000;RefAsk;156.39000000;RefMid;156.38000000;ClsBid;155.80000000;ClsAsk;155.80000000;ClsMid;155.80000000;Lsize;1.00000000;MIC;ARCX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Equities-Collective investment vehicles-ETF;;ISH RSL 2000;;USD;;;n.a.;01/01/1900;;1;1;;;156.38000000;Mkt;Reuters Elektron;1ryMkt;Reuters Elektron;IsMkt1ry;Y;EvMod;Mark to Market;SecCode;US4642876555;CFICode;CEXXXX;Ric;IWM.P;FutUnd;ISH RSL 2000;RefBid;156.37000000;RefAsk;156.39000000;RefMid;156.38000000;ClsBid;155.80000000;ClsAsk;155.80000000;ClsMid;155.80000000;Lsize;1.00000000;MIC;ARCX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Equities-Collective investment vehicles-ETF;;SIL;;USD;;;n.a.;01/01/1900;;1;1;;;48.87500000;Mkt;Virtu;1ryMkt;Reuters Elektron;IsMkt1ry;N;EvMod;Mark to Market;SecCode;US37954Y8488;CFICode;CEXXXX;Ric;USD:P:4:US37954Y8488;FutUnd;SIL;RefBid;48.85000000;RefAsk;48.90000000;RefMid;48.87500000;ClsBid;47.16000000;ClsAsk;47.16000000;ClsMid;47.16000000;Lsize;1.00000000;MIC;ARCX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Equities-Collective investment vehicles-ETF;;SIL;;USD;;;n.a.;01/01/1900;;1;1;;;48.87500000;Mkt;Reuters Elektron;1ryMkt;Reuters Elektron;IsMkt1ry;Y;EvMod;Mark to Market;SecCode;US37954Y8488;CFICode;CEXXXX;Ric;SIL.P;FutUnd;SIL;RefBid;48.85000000;RefAsk;48.90000000;RefMid;48.87500000;ClsBid;47.16000000;ClsAsk;47.16000000;ClsMid;47.16000000;Lsize;1.00000000;MIC;ARCX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Equities-Collective investment vehicles-ETF;;SPDR ENERGY SEL;;USD;;;n.a.;01/01/1900;;1;1;;;36.10500000;Mkt;Reuters Elektron;1ryMkt;Reuters Elektron;IsMkt1ry;Y;EvMod;Mark to Market;SecCode;US81369Y5069;CFICode;CEXXXX;Ric;XLE.P;FutUnd;SPDR ENERGY SEL;RefBid;36.10000000;RefAsk;36.11000000;RefMid;36.10500000;ClsBid;35.80000000;ClsAsk;35.80000000;ClsMid;35.80000000;Lsize;1.00000000;MIC;ARCX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Equities-Collective investment vehicles-ETF;;SPDR ENERGY SEL;;USD;;;n.a.;01/01/1900;;1;1;;;36.10500000;Mkt;Virtu;1ryMkt;Reuters Elektron;IsMkt1ry;N;EvMod;Mark to Market;SecCode;US81369Y5069;CFICode;CEXXXX;Ric;USD:P:4:US81369Y5069;FutUnd;SPDR ENERGY SEL;RefBid;36.10000000;RefAsk;36.11000000;RefMid;36.10500000;ClsBid;35.80000000;ClsAsk;35.80000000;ClsMid;35.80000000;Lsize;1.00000000;MIC;ARCX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Equities-Collective investment vehicles-ETF;;SPDR FINANCL SEL;;USD;;;n.a.;01/01/1900;;1;1;;;25.22500000;Mkt;Virtu;1ryMkt;Reuters Elektron;IsMkt1ry;N;EvMod;Mark to Market;SecCode;US81369Y6059;CFICode;CEXXXX;Ric;USD:P:4:US81369Y6059;FutUnd;SPDR FINANCL SEL;RefBid;25.22000000;RefAsk;25.23000000;RefMid;25.22500000;ClsBid;25.26000000;ClsAsk;25.26000000;ClsMid;25.26000000;Lsize;1.00000000;MIC;ARCX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Equities-Collective investment vehicles-ETF;;SPDR FINANCL SEL;;USD;;;n.a.;01/01/1900;;1;1;;;25.22500000;Mkt;Reuters Elektron;1ryMkt;Reuters Elektron;IsMkt1ry;Y;EvMod;Mark to Market;SecCode;US81369Y6059;CFICode;CEXXXX;Ric;XLF.P;FutUnd;SPDR FINANCL SEL;RefBid;25.22000000;RefAsk;25.23000000;RefMid;25.22500000;ClsBid;25.26000000;ClsAsk;25.26000000;ClsMid;25.26000000;Lsize;1.00000000;MIC;ARCX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Equities-Collective investment vehicles-ETF;;SPDR HLTH CARE;;USD;;;n.a.;01/01/1900;;1;1;;;107.56000000;Mkt;Virtu;1ryMkt;Reuters Elektron;IsMkt1ry;N;EvMod;Mark to Market;SecCode;US81369Y2090;CFICode;CEXXXX;Ric;USD:P:4:US81369Y2090;FutUnd;SPDR HLTH CARE;RefBid;107.55000000;RefAsk;107.57000000;RefMid;107.56000000;ClsBid;107.76000000;ClsAsk;107.76000000;ClsMid;107.76000000;Lsize;1.00000000;MIC;ARCX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Equities-Collective investment vehicles-ETF;;SPDR HLTH CARE;;USD;;;n.a.;01/01/1900;;1;1;;;107.56000000;Mkt;Reuters Elektron;1ryMkt;Reuters Elektron;IsMkt1ry;Y;EvMod;Mark to Market;SecCode;US81369Y2090;CFICode;CEXXXX;Ric;XLV.P;FutUnd;SPDR HLTH CARE;RefBid;107.55000000;RefAsk;107.57000000;RefMid;107.56000000;ClsBid;107.76000000;ClsAsk;107.76000000;ClsMid;107.76000000;Lsize;1.00000000;MIC;ARCX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Equities-Collective investment vehicles-ETF;;SPDR INDL SELECT;;USD;;;n.a.;01/01/1900;;1;1;;;78.12000000;Mkt;Reuters Elektron;1ryMkt;Reuters Elektron;IsMkt1ry;Y;EvMod;Mark to Market;SecCode;US81369Y7040;CFICode;CEXXXX;Ric;XLI.P;FutUnd;SPDR INDL SELECT;RefBid;78.11000000;RefAsk;78.13000000;RefMid;78.12000000;ClsBid;78.05000000;ClsAsk;78.05000000;ClsMid;78.05000000;Lsize;1.00000000;MIC;ARCX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Equities-Collective investment vehicles-ETF;;SPDR INDL SELECT;;USD;;;n.a.;01/01/1900;;1;1;;;78.12000000;Mkt;Virtu;1ryMkt;Reuters Elektron;IsMkt1ry;N;EvMod;Mark to Market;SecCode;US81369Y7040;CFICode;CEXXXX;Ric;USD:P:4:US81369Y7040;FutUnd;SPDR INDL SELECT;RefBid;78.11000000;RefAsk;78.13000000;RefMid;78.12000000;ClsBid;78.05000000;ClsAsk;78.05000000;ClsMid;78.05000000;Lsize;1.00000000;MIC;ARCX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Equities-Collective investment vehicles-ETF;;SPDR S&P MTL&MNG;;USD;;;n.a.;01/01/1900;;1;1;;;24.93500000;Mkt;Reuters Elektron;1ryMkt;Reuters Elektron;IsMkt1ry;Y;EvMod;Mark to Market;SecCode;US78464A7550;CFICode;CEXXXX;Ric;XME.P;FutUnd;SPDR S&P MTL&MNG;RefBid;24.93000000;RefAsk;24.94000000;RefMid;24.93500000;ClsBid;24.57000000;ClsAsk;24.57000000;ClsMid;24.57000000;Lsize;1.00000000;MIC;ARCX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Equities-Collective investment vehicles-ETF;;SPDR S&P MTL&MNG;;USD;;;n.a.;01/01/1900;;1;1;;;24.93500000;Mkt;Virtu;1ryMkt;Reuters Elektron;IsMkt1ry;N;EvMod;Mark to Market;SecCode;US78464A7550;CFICode;CEXXXX;Ric;USD:P:4:US78464A7550;FutUnd;SPDR S&P MTL&MNG;RefBid;24.93000000;RefAsk;24.94000000;RefMid;24.93500000;ClsBid;24.57000000;ClsAsk;24.57000000;ClsMid;24.57000000;Lsize;1.00000000;MIC;ARCX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Equities-Collective investment vehicles-ETF;;SPDR TECH SELECT;;USD;;;n.a.;01/01/1900;;1;1;;;122.76000000;Mkt;Reuters Elektron;1ryMkt;Reuters Elektron;IsMkt1ry;Y;EvMod;Mark to Market;SecCode;US81369Y8030;CFICode;CEXXXX;Ric;XLK.P;FutUnd;SPDR TECH SELECT;RefBid;122.75000000;RefAsk;122.77000000;RefMid;122.76000000;ClsBid;122.09000000;ClsAsk;122.09000000;ClsMid;122.09000000;Lsize;1.00000000;MIC;ARCX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Equities-Collective investment vehicles-ETF;;SPDR TECH SELECT;;USD;;;n.a.;01/01/1900;;1;1;;;122.76000000;Mkt;Virtu;1ryMkt;Reuters Elektron;IsMkt1ry;N;EvMod;Mark to Market;SecCode;US81369Y8030;CFICode;CEXXXX;Ric;USD:P:4:US81369Y8030;FutUnd;SPDR TECH SELECT;RefBid;122.75000000;RefAsk;122.77000000;RefMid;122.76000000;ClsBid;122.09000000;ClsAsk;122.09000000;ClsMid;122.09000000;Lsize;1.00000000;MIC;ARCX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Equities-Collective investment vehicles-ETF;;SPDR UTIL SELECT;;USD;;;n.a.;01/01/1900;;1;1;;;58.78000000;Mkt;Reuters Elektron;1ryMkt;Reuters Elektron;IsMkt1ry;Y;EvMod;Mark to Market;SecCode;US81369Y8865;CFICode;CEXXXX;Ric;XLU.P;FutUnd;SPDR UTIL SELECT;RefBid;58.77000000;RefAsk;58.79000000;RefMid;58.78000000;ClsBid;58.90000000;ClsAsk;58.90000000;ClsMid;58.90000000;Lsize;1.00000000;MIC;ARCX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Equities-Collective investment vehicles-ETF;;SPDR UTIL SELECT;;USD;;;n.a.;01/01/1900;;1;1;;;58.78000000;Mkt;Virtu;1ryMkt;Reuters Elektron;IsMkt1ry;N;EvMod;Mark to Market;SecCode;US81369Y8865;CFICode;CEXXXX;Ric;USD:P:4:US81369Y8865;FutUnd;SPDR UTIL SELECT;RefBid;58.77000000;RefAsk;58.79000000;RefMid;58.78000000;ClsBid;58.90000000;ClsAsk;58.90000000;ClsMid;58.90000000;Lsize;1.00000000;MIC;ARCX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Equities-Collective investment vehicles-ETF;;VNCK VCTR GLD MN;;USD;;;n.a.;01/01/1900;;1;1;;;41.92500000;Mkt;Reuters Elektron;1ryMkt;Reuters Elektron;IsMkt1ry;Y;EvMod;Mark to Market;SecCode;US92189F1066;CFICode;CEXXXX;Ric;GDX.P;FutUnd;VNCK VCTR GLD MN;RefBid;41.92000000;RefAsk;41.93000000;RefMid;41.92500000;ClsBid;40.66000000;ClsAsk;40.66000000;ClsMid;40.66000000;Lsize;1.00000000;MIC;ARCX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Equities-Collective investment vehicles-ETF;;VNCK VCTR GLD MN;;USD;;;n.a.;01/01/1900;;1;1;;;41.92500000;Mkt;Virtu;1ryMkt;Reuters Elektron;IsMkt1ry;N;EvMod;Mark to Market;SecCode;US92189F1066;CFICode;CEXXXX;Ric;USD:P:4:US92189F1066;FutUnd;VNCK VCTR GLD MN;RefBid;41.92000000;RefAsk;41.93000000;RefMid;41.92500000;ClsBid;40.66000000;ClsAsk;40.66000000;ClsMid;40.66000000;Lsize;1.00000000;MIC;ARCX;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Equities-Equities-Common/Ordinary shares;;1COV;;EUR;;;n.a.;01/01/1900;;1;1;;;39.94000000;Mkt;Xetra T7;1ryMkt;Xetra T7;IsMkt1ry;Y;EvMod;Mark to Market;SecCode;DE0006062144;CFICode;ESXXXX;Ric;2505008;FutUnd;1COV;RefBid;39.93000000;RefAsk;39.95000000;RefMid;39.94000000;ClsBid;40.12000000;ClsAsk;40.12000000;ClsMid;40.12000000;Lsize;1.00000000;MIC;XETR;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Equities-Equities-Common/Ordinary shares;;1UD;;EUR;;;n.a.;01/01/1900;;1;1;;;45.19500000;Mkt;Xetra T7;1ryMkt;Xetra T7;IsMkt1ry;Y;EvMod;Mark to Market;SecCode;DE000A2YN900;CFICode;ESXXXX;Ric;4427656;FutUnd;1UD;RefBid;45.19000000;RefAsk;45.20000000;RefMid;45.19500000;ClsBid;45.34000000;ClsAsk;45.34000000;ClsMid;45.34000000;Lsize;1.00000000;MIC;XETR;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Equities-Equities-Common/Ordinary shares;;2U Inc;;USD;;;n.a.;01/01/1900;;1;1;;;39.71500000;Mkt;Virtu;1ryMkt;Reuters Elektron;IsMkt1ry;N;EvMod;Mark to Market;SecCode;US90214J1016;CFICode;ESXXXX;Ric;USD:O:4:US90214J1016;FutUnd;2U Inc;RefBid;39.69000000;RefAsk;39.74000000;RefMid;39.71500000;ClsBid;38.64000000;ClsAsk;38.64000000;ClsMid;38.64000000;Lsize;1.00000000;MIC;XNAS;;;;;;;;;
1.0;28/08/2020;28/08/2020;Ref;TBRX;SSL;Eq;EvPrc;Prc;Equities-Equities-Common/Ordinary shares;;2U Inc;;USD;;;n.a.;01/01/1900;;1;1;;;39.71500000;Mkt;Reuters Elektron;1ryMkt;Reuters Elektron;IsMkt1ry;Y;EvMod;Mark to Market;SecCode;US90214J1016;CFICode;ESXXXX;Ric;TWOU.O;FutUnd;2U Inc;RefBid;39.69000000;RefAsk;39.74000000;RefMid;39.71500000;ClsBid;38.64000000;ClsAsk;38.64000000;ClsMid;38.64000000;Lsize;1.00000000;MIC;XNAS;;;;;;;;;
