VERSION;REFERENCE_DATE;MEASURE_SET;TRADING_SYSTEM;SOURCE;ASSET_CLASS;RISK_FACTOR;MARKET_PARAMETER_TYPE;MEASURE_TYPE;MEASURE_NAME;STRUCTURE_LABEL;ENTITY;PORTFOLIO;TRANSACTION_TYPE;TYPOLOGY;INSTRUMENT;TRADE_ID;MODEL;INSTRUMENT_MATURITY_LABEL;INSTRUMENT_MATURITY_DATE;UNDERLYING_MATURITY_LABEL;UNDERLYING_MATURITY_DATE;STRIKE;UNDERLYING1_FATHER;UNDERLYING1;MATURITY1_LABEL;MATURITY1_DATE;STRIKE1;UNDERLYING2_FATHER;UNDERLYING2;MATURITY2_LABEL;MATURITY2_DATE;STRIKE2;MEASURE_CURRENCY;MEASURE_VALUE;MEASURE_MULTIPLIER;PARAMSET_NAME1;PARAMSET_VALUE1;PARAMSET_NAME2;PARAMSET_VALUE2;PARAMSET_NAME3;PARAMSET_VALUE3;PARAMSET_NAME4;PARAMSET_VALUE4;PARAMSET_NAME5;PARAMSET_VALUE5;PARAMSET_NAME6;PARAMSET_VALUE6;PARAMSET_NAME7;PARAMSET_VALUE7;PARAMSET_NAME8;PARAMSET_VALUE8
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;CERT SD3E APR26 BDT C100 BOND;31782e1c-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;APR 26;28/04/2026;;;2045.32000000;;SD3E;n.a.;28/04/2026;2045.32000000;;;;;;EUR;800352.94026798;;ImpldVol;16.02863084;InstrFthr;CERT SD3E APR26 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;CERT SD3E APR26 BDT C100 BOND;317831fa-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;APR 26;28/04/2026;;;2045.32000000;;SD3E;n.a.;28/04/2026;2045.32000000;;;;;;EUR;-800352.94026798;;ImpldVol;16.02863084;InstrFthr;CERT SD3E APR26 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;CERT SD3E APR26 BDT C66.66 2Y;31782e1c-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;APR 21;26/04/2021;;;1363.55350000;;SD3E;n.a.;26/04/2021;1363.55350000;;;;;;EUR;-30730.50125113;;ImpldVol;23.12781907;InstrFthr;CERT SD3E APR26 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;CERT SD3E APR26 BDT C66.66 2Y;317831fa-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;APR 21;26/04/2021;;;1363.55350000;;SD3E;n.a.;26/04/2021;1363.55350000;;;;;;EUR;30730.50125113;;ImpldVol;23.12781907;InstrFthr;CERT SD3E APR26 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;CERT SD3E APR26 BDT C66.66 3Y;31782e1c-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;APR 22;26/04/2022;;;1363.55350000;;SD3E;n.a.;26/04/2022;1363.55350000;;;;;;EUR;-48930.44394404;;ImpldVol;19.86093478;InstrFthr;CERT SD3E APR26 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;CERT SD3E APR26 BDT C66.66 3Y;317831fa-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;APR 22;26/04/2022;;;1363.55350000;;SD3E;n.a.;26/04/2022;1363.55350000;;;;;;EUR;48930.44394404;;ImpldVol;19.86093478;InstrFthr;CERT SD3E APR26 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;CERT SD3E APR26 BDT C66.66 4Y;31782e1c-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;APR 23;25/04/2023;;;1363.55350000;;SD3E;n.a.;25/04/2023;1363.55350000;;;;;;EUR;-59954.11051320;;ImpldVol;18.68652614;InstrFthr;CERT SD3E APR26 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;CERT SD3E APR26 BDT C66.66 4Y;317831fa-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;APR 23;25/04/2023;;;1363.55350000;;SD3E;n.a.;25/04/2023;1363.55350000;;;;;;EUR;59954.11051320;;ImpldVol;18.68652614;InstrFthr;CERT SD3E APR26 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;CERT SD3E APR26 BDT C66.66 5Y;31782e1c-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;APR 24;24/04/2024;;;1363.55350000;;SD3E;n.a.;24/04/2024;1363.55350000;;;;;;EUR;-67044.18076771;;ImpldVol;18.05174355;InstrFthr;CERT SD3E APR26 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;CERT SD3E APR26 BDT C66.66 5Y;317831fa-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;APR 24;24/04/2024;;;1363.55350000;;SD3E;n.a.;24/04/2024;1363.55350000;;;;;;EUR;67044.18076771;;ImpldVol;18.05174355;InstrFthr;CERT SD3E APR26 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;CERT SD3E APR26 BDT C66.66 6Y;31782e1c-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;APR 25;24/04/2025;;;1363.55350000;;SD3E;n.a.;24/04/2025;1363.55350000;;;;;;EUR;-71854.05556334;;ImpldVol;17.76283458;InstrFthr;CERT SD3E APR26 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;CERT SD3E APR26 BDT C66.66 6Y;317831fa-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;APR 25;24/04/2025;;;1363.55350000;;SD3E;n.a.;24/04/2025;1363.55350000;;;;;;EUR;71854.05556334;;ImpldVol;17.76283458;InstrFthr;CERT SD3E APR26 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;CERT SD3E APR26 BDT C66.66 7Y;31782e1c-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;APR 26;28/04/2026;;;1363.55350000;;SD3E;n.a.;28/04/2026;1363.55350000;;;;;;EUR;-75477.86757018;;ImpldVol;17.70460117;InstrFthr;CERT SD3E APR26 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;CERT SD3E APR26 BDT C66.66 7Y;317831fa-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;APR 26;28/04/2026;;;1363.55350000;;SD3E;n.a.;28/04/2026;1363.55350000;;;;;;EUR;75477.86757018;;ImpldVol;17.70460117;InstrFthr;CERT SD3E APR26 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;CERT SD3E NOV25 BDT CALL100 BOND;317a159c-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;NOV 25;26/11/2025;;;1905.50000000;;SD3E;n.a.;26/11/2025;1905.50000000;;;;;;EUR;359096.81762045;;ImpldVol;16.08093833;InstrFthr;CERT SD3E NOV25 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;CERT SD3E NOV25 BDT CALL100 BOND;317a1966-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;NOV 25;26/11/2025;;;1905.50000000;;SD3E;n.a.;26/11/2025;1905.50000000;;;;;;EUR;-359096.81762045;;ImpldVol;16.08093833;InstrFthr;CERT SD3E NOV25 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;CERT SD3E NOV25 BDT CALL50 2Y;317a159c-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;NOV 20;24/11/2020;;;952.75000000;;SD3E;n.a.;24/11/2020;952.75000000;;;;;;EUR;-983.82145415;;ImpldVol;42.96972029;InstrFthr;CERT SD3E NOV25 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;CERT SD3E NOV25 BDT CALL50 2Y;317a1966-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;NOV 20;24/11/2020;;;952.75000000;;SD3E;n.a.;24/11/2020;952.75000000;;;;;;EUR;983.82145415;;ImpldVol;42.96972029;InstrFthr;CERT SD3E NOV25 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;CERT SD3E NOV25 BDT CALL50 3Y;317a159c-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;NOV 21;24/11/2021;;;952.75000000;;SD3E;n.a.;24/11/2021;952.75000000;;;;;;EUR;-8091.04715615;;ImpldVol;30.49321194;InstrFthr;CERT SD3E NOV25 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;CERT SD3E NOV25 BDT CALL50 3Y;317a1966-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;NOV 21;24/11/2021;;;952.75000000;;SD3E;n.a.;24/11/2021;952.75000000;;;;;;EUR;8091.04715615;;ImpldVol;30.49321194;InstrFthr;CERT SD3E NOV25 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;CERT SD3E NOV25 BDT CALL50 4Y;317a159c-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;NOV 22;24/11/2022;;;952.75000000;;SD3E;n.a.;24/11/2022;952.75000000;;;;;;EUR;-13753.00423481;;ImpldVol;26.40893454;InstrFthr;CERT SD3E NOV25 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;CERT SD3E NOV25 BDT CALL50 4Y;317a1966-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;NOV 22;24/11/2022;;;952.75000000;;SD3E;n.a.;24/11/2022;952.75000000;;;;;;EUR;13753.00423481;;ImpldVol;26.40893454;InstrFthr;CERT SD3E NOV25 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;CERT SD3E NOV25 BDT CALL50 5Y;317a159c-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;NOV 23;24/11/2023;;;952.75000000;;SD3E;n.a.;24/11/2023;952.75000000;;;;;;EUR;-18537.78591847;;ImpldVol;24.12321384;InstrFthr;CERT SD3E NOV25 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;CERT SD3E NOV25 BDT CALL50 5Y;317a1966-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;NOV 23;24/11/2023;;;952.75000000;;SD3E;n.a.;24/11/2023;952.75000000;;;;;;EUR;18537.78591847;;ImpldVol;24.12321384;InstrFthr;CERT SD3E NOV25 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;CERT SD3E NOV25 BDT CALL50 6Y;317a159c-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;NOV 24;25/11/2024;;;952.75000000;;SD3E;n.a.;25/11/2024;952.75000000;;;;;;EUR;-22384.92360802;;ImpldVol;22.24755896;InstrFthr;CERT SD3E NOV25 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;CERT SD3E NOV25 BDT CALL50 6Y;317a1966-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;NOV 24;25/11/2024;;;952.75000000;;SD3E;n.a.;25/11/2024;952.75000000;;;;;;EUR;22384.92360802;;ImpldVol;22.24755896;InstrFthr;CERT SD3E NOV25 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;CERT SD3E NOV25 BDT CALL50 7Y;317a159c-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;NOV 25;26/11/2025;;;952.75000000;;SD3E;n.a.;26/11/2025;952.75000000;;;;;;EUR;-25667.88204277;;ImpldVol;21.25633652;InstrFthr;CERT SD3E NOV25 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;CERT SD3E NOV25 BDT CALL50 7Y;317a1966-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;NOV 25;26/11/2025;;;952.75000000;;SD3E;n.a.;26/11/2025;952.75000000;;;;;;EUR;25667.88204277;;ImpldVol;21.25633652;InstrFthr;CERT SD3E NOV25 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;DDAXK MAY22 C100 BOND;317a4efe-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;MAY 22;26/05/2022;;;145.89000000;;GSUK;n.a.;26/05/2022;145.89000000;;;;;;EUR;28622.20747563;;ImpldVol;21.80344175;InstrFthr;EP3 DDAXK MAY22 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;DDAXK MAY22 C100 BOND;317a52b4-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;MAY 22;26/05/2022;;;145.89000000;;GSUK;n.a.;26/05/2022;145.89000000;;;;;;EUR;-28622.20747563;;ImpldVol;21.80344175;InstrFthr;EP3 DDAXK MAY22 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;DDAXK MAY22 CATM;317a4efe-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;MAY 22;26/05/2022;;;145.89000000;;GSUK;n.a.;26/05/2022;145.89000000;;;;;;EUR;-28552.17020831;;ImpldVol;21.80344175;InstrFthr;EP3 DDAXK MAY22 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;DDAXK MAY22 CATM;317a52b4-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;MAY 22;26/05/2022;;;145.89000000;;GSUK;n.a.;26/05/2022;145.89000000;;;;;;EUR;28552.17020831;;ImpldVol;21.80344175;InstrFthr;EP3 DDAXK MAY22 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;DDAXK MAY22 CCAP;317a4efe-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;MAY 22;26/05/2022;;;192.57480000;;GSUK;n.a.;26/05/2022;192.57480000;;;;;;EUR;11791.99304482;;ImpldVol;17.67757481;InstrFthr;EP3 DDAXK MAY22 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;DDAXK MAY22 CCAP;317a52b4-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;MAY 22;26/05/2022;;;192.57480000;;GSUK;n.a.;26/05/2022;192.57480000;;;;;;EUR;-11791.99304482;;ImpldVol;17.67757481;InstrFthr;EP3 DDAXK MAY22 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;DDAXK MAY23 C100 BOND;31786ed6-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;MAY 23;29/05/2023;;;171.72000000;;GSUK;n.a.;29/05/2023;171.72000000;;;;;;EUR;426273.74590280;;ImpldVol;18.81972835;InstrFthr;EP3 DDAXK MAY23 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;DDAXK MAY23 C100 BOND;317872b4-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;MAY 23;29/05/2023;;;171.72000000;;GSUK;n.a.;29/05/2023;171.72000000;;;;;;EUR;-426273.74590280;;ImpldVol;18.81972835;InstrFthr;EP3 DDAXK MAY23 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;DDAXK MAY23 CATM;31786ed6-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;MAY 23;29/05/2023;;;171.72000000;;GSUK;n.a.;29/05/2023;171.72000000;;;;;;EUR;-397343.56676605;;ImpldVol;18.81972835;InstrFthr;EP3 DDAXK MAY23 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;DDAXK MAY23 CATM;317872b4-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;MAY 23;29/05/2023;;;171.72000000;;GSUK;n.a.;29/05/2023;171.72000000;;;;;;EUR;397343.56676605;;ImpldVol;18.81972835;InstrFthr;EP3 DDAXK MAY23 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;DDAXK MAY23 CCAP;31786ed6-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;MAY 23;29/05/2023;;;242.12520000;;GSUK;n.a.;29/05/2023;242.12520000;;;;;;EUR;47234.28798434;;ImpldVol;16.82807291;InstrFthr;EP3 DDAXK MAY23 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;DDAXK MAY23 CCAP;317872b4-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;MAY 23;29/05/2023;;;242.12520000;;GSUK;n.a.;29/05/2023;242.12520000;;;;;;EUR;-47234.28798434;;ImpldVol;16.82807291;InstrFthr;EP3 DDAXK MAY23 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;EPC SD3E NOV26 CNP 3Y CAP;3179ebc6-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;NOV 22;22/11/2022;;;41.44529000;;SD3E;n.a.;22/11/2022;41.44529000;;;;;;EUR;0.56355890;;ImpldVol;49.02483467;InstrFthr;EPC SD3E NOV26 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;EPC SD3E NOV26 CNP 3Y CAP;3179f1b6-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;NOV 22;22/11/2022;;;41.44529000;;SD3E;n.a.;22/11/2022;41.44529000;;;;;;EUR;-0.56355890;;ImpldVol;49.02483467;InstrFthr;EPC SD3E NOV26 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;EPC SD3E SEP24 C100 BOND;317aa2f0-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;SEP 24;09/09/2024;;;1958.87000000;;SD3E;n.a.;09/09/2024;1958.87000000;;;;;;EUR;198318.62099674;;ImpldVol;15.77427723;InstrFthr;EPC SD3E SEP24 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;EPC SD3E SEP24 C100 BOND;317aa64c-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;SEP 24;09/09/2024;;;1958.87000000;;SD3E;n.a.;09/09/2024;1958.87000000;;;;;;EUR;-198318.62099674;;ImpldVol;15.77427723;InstrFthr;EPC SD3E SEP24 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;EPC SD3E SEP24 CATM;317aa2f0-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;SEP 24;09/09/2024;;;1958.87000000;;SD3E;n.a.;09/09/2024;1958.87000000;;;;;;EUR;-162745.08593399;;ImpldVol;15.77427723;InstrFthr;EPC SD3E SEP24 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;EPC SD3E SEP24 CATM;317aa64c-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;SEP 24;09/09/2024;;;1958.87000000;;SD3E;n.a.;09/09/2024;1958.87000000;;;;;;EUR;162745.08593399;;ImpldVol;15.77427723;InstrFthr;EPC SD3E SEP24 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;EPC SD3E SEP24 CCAP;317aa2f0-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;SEP 24;09/09/2024;;;2644.47450000;;SD3E;n.a.;09/09/2024;2644.47450000;;;;;;EUR;26754.07232573;;ImpldVol;15.59633187;InstrFthr;EPC SD3E SEP24 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;EPC SD3E SEP24 CCAP;317aa64c-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;SEP 24;09/09/2024;;;2644.47450000;;SD3E;n.a.;09/09/2024;2644.47450000;;;;;;EUR;-26754.07232573;;ImpldVol;15.59633187;InstrFthr;EPC SD3E SEP24 BDT;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;OEDV 202012 C 2000;317a72e4-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;DEC 20;18/12/2020;;;2000.00000000;;SD3E;n.a.;18/12/2020;2000.00000000;;;;;;EUR;6.14253318;;ImpldVol;13.27569507;InstrFthr;;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;OEDV 202112 C 2000;3179305a-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;DEC 21;17/12/2021;;;2000.00000000;;SD3E;n.a.;17/12/2021;2000.00000000;;;;;;EUR;16155.07755888;;ImpldVol;12.49623402;InstrFthr;;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;OEDV 202312 C 1600;31791f0c-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;DEC 23;15/12/2023;;;1600.00000000;;SD3E;n.a.;15/12/2023;1600.00000000;;;;;;EUR;-75332.29036489;;ImpldVol;16.39889773;InstrFthr;;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;OEDV 202312 C 1900;3179cd44-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;DEC 23;15/12/2023;;;1900.00000000;;SD3E;n.a.;15/12/2023;1900.00000000;;;;;;EUR;38022.37081537;;ImpldVol;15.17969191;InstrFthr;;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;OEDV 202312 C 2100;317b21ee-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;DEC 23;15/12/2023;;;2100.00000000;;SD3E;n.a.;15/12/2023;2100.00000000;;;;;;EUR;19866.87158187;;ImpldVol;14.80667774;InstrFthr;;;;;;;;;;;;;
2.0;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;1st;Vega;;BANCA IMI;AA;Equities-Options-Call;LISTED;OESX 202012 C 3300;317a0d54-e954-11ea-a590-49499a438f10;EUROPEAN_ESCROWED_DIVIDEND;DEC 20;18/12/2020;;;3300.00000000;;SX5E;n.a.;18/12/2020;3300.00000000;;;;;;EUR;-73579.11022805;;ImpldVol;22.12560890;InstrFthr;;;;;;;;;;;;;
